   0.0000000e+00   0.0000000e+00   1.0000000e-01
   1.0000000e+00   8.4147098e-02   1.0000000e-01
   2.0000000e+00   9.0929743e-02   3.5081650e-02
   3.0000000e+00   1.4112001e-02  -1.0855313e+00
   4.0000000e+00  -7.5680250e-02  -3.1390373e+00
   5.0000000e+00  -9.5892427e-02  -5.2908093e+00
   6.0000000e+00  -2.7941550e-02  -6.5566573e+00
   7.0000000e+00   6.5698660e-02  -6.5431540e+00
   8.0000000e+00   9.8935825e-02  -6.2705249e+00
   9.0000000e+00   4.1211849e-02  -6.2374927e+00
   1.0000000e+01  -5.4402111e-02  -6.9115100e+00
   1.1000000e+01  -9.9999021e-02  -7.7491939e+00
   1.2000000e+01  -5.3657292e-02  -7.8661424e+00
   1.3000000e+01   4.2016704e-02  -6.7111518e+00
   1.4000000e+01   9.9060736e-02  -4.9071973e+00
   1.5000000e+01   6.5028784e-02  -3.3427642e+00
   1.6000000e+01  -2.8790332e-02  -2.6952290e+00
   1.7000000e+01  -9.6139749e-02  -2.6945133e+00
   1.8000000e+01  -7.5098725e-02  -2.1748566e+00
   1.9000000e+01   1.4987721e-02  -6.8908123e-01
   2.0000000e+01   9.1294525e-02   1.5034193e+00
   2.1000000e+01   8.3665564e-02   3.4736494e+00
   2.2000000e+01  -8.8513093e-04   4.4302851e+00
   2.3000000e+01  -8.4622040e-02   4.4581868e+00
   2.4000000e+01  -9.0557836e-02   4.4783577e+00
   2.5000000e+01  -1.3235175e-02   5.2520015e+00
   2.6000000e+01   7.6255845e-02   6.6378084e+00
   2.7000000e+01   9.5637593e-02   7.8585937e+00
   2.8000000e+01   2.7090579e-02   8.2071927e+00
   2.9000000e+01  -6.6363388e-02   7.2766362e+00
   3.0000000e+01  -9.8803162e-02   5.8461690e+00
   3.1000000e+01  -4.0403765e-02   4.7082835e+00
   3.2000000e+01   5.5142668e-02   4.5886914e+00
   3.3000000e+01   9.9991186e-02   4.7298917e+00
   3.4000000e+01   5.2908269e-02   4.0820932e+00
   3.5000000e+01  -4.2818267e-02   2.1258656e+00
   3.6000000e+01  -9.9177885e-02  -5.1896128e-01
   3.7000000e+01  -6.4353813e-02  -2.6954623e+00
   3.8000000e+01   2.9636858e-02  -3.7299261e+00
   3.9000000e+01   9.6379539e-02  -4.0799806e+00
   4.0000000e+01   7.4511316e-02  -4.7067093e+00
   4.1000000e+01  -1.5862267e-02  -6.2876526e+00
   4.2000000e+01  -9.1652155e-02  -8.2646699e+00
   4.3000000e+01  -8.3177474e-02  -9.8240270e+00
   4.4000000e+01   1.7701925e-03  -1.0371450e+01
   4.5000000e+01   8.5090352e-02  -9.9147091e+00
   4.6000000e+01   9.0178835e-02  -9.2295516e+00
   4.7000000e+01   1.2357312e-02  -8.9706988e+00
   4.8000000e+01  -7.6825466e-02  -9.3124896e+00
   4.9000000e+01  -9.5375265e-02  -9.6850427e+00
   5.0000000e+01  -2.6237485e-02  -9.2484221e+00
   5.1000000e+01   6.7022918e-02  -7.6740163e+00
   5.2000000e+01   9.8662759e-02  -5.5785451e+00
   5.3000000e+01   3.9592515e-02  -3.8599618e+00
   5.4000000e+01  -5.5878905e-02  -3.1095399e+00
   5.5000000e+01  -9.9975517e-02  -2.6146459e+00
   5.6000000e+01  -5.2155100e-02  -1.4850346e+00
   5.7000000e+01   4.3616476e-02   6.3387053e-01
   5.8000000e+01   9.9287265e-02   3.1388602e+00
   5.9000000e+01   6.3673801e-02   5.3763250e+00
   6.0000000e+01  -3.0481062e-02   6.4851069e+00
   6.1000000e+01  -9.6611777e-02   6.9060463e+00
   6.2000000e+01  -7.3918070e-02   7.3928944e+00
   6.3000000e+01   1.6735570e-02   8.5985419e+00
   6.4000000e+01   9.2002604e-02   1.0394344e+01
   6.5000000e+01   8.2682868e-02   1.1717677e+01
   6.6000000e+01  -2.6551154e-03   1.1821920e+01
   6.7000000e+01  -8.5551998e-02   1.0623906e+01
   6.8000000e+01  -8.9792768e-02   9.1060584e+00
   6.9000000e+01  -1.1478481e-02   8.0244852e+00
   7.0000000e+01   7.7389068e-02   7.5192860e+00
   7.1000000e+01   9.5105465e-02   6.9838253e+00
   7.2000000e+01   2.5382336e-02   5.6529109e+00
   7.3000000e+01  -6.7677196e-02   3.0368599e+00
   7.4000000e+01  -9.8514626e-02   1.1700125e-01
   7.5000000e+01  -3.8778164e-02  -2.1748362e+00
