   0.0000000e+00   1.0000000e-01   1.0000000e-01
   1.0000000e+00   1.0000000e-01   1.0000000e-01
   2.0000000e+00   1.0000000e-01  -8.4385638e-01
   3.0000000e+00   1.0000000e-01  -2.7752913e+00
   4.0000000e+00   1.0000000e-01  -5.5859827e+00
   5.0000000e+00   1.0000000e-01  -9.2119950e+00
   6.0000000e+00   1.0000000e-01  -1.3568924e+01
   7.0000000e+00   1.0000000e-01  -1.8528231e+01
   8.0000000e+00   1.0000000e-01  -2.3965789e+01
   9.0000000e+00   1.0000000e-01  -2.9575818e+01
   1.0000000e+01   1.0000000e-01  -3.5201690e+01
   1.1000000e+01   1.0000000e-01  -4.0689626e+01
   1.2000000e+01   1.0000000e-01  -4.5745104e+01
   1.3000000e+01   1.0000000e-01  -5.0312972e+01
   1.4000000e+01   1.0000000e-01  -5.4181233e+01
   1.5000000e+01   1.0000000e-01  -5.7386615e+01
   1.6000000e+01   1.0000000e-01  -5.9917040e+01
   1.7000000e+01   1.0000000e-01  -6.1483762e+01
   1.8000000e+01   1.0000000e-01  -6.2134160e+01
   1.9000000e+01   1.0000000e-01  -6.1848047e+01
   2.0000000e+01   1.0000000e-01  -6.0741724e+01
   2.1000000e+01   1.0000000e-01  -5.8861366e+01
   2.2000000e+01   1.0000000e-01  -5.6332552e+01
   2.3000000e+01   1.0000000e-01  -5.3106011e+01
   2.4000000e+01   1.0000000e-01  -4.9273211e+01
   2.5000000e+01   1.0000000e-01  -4.4948284e+01
   2.6000000e+01   1.0000000e-01  -4.0286649e+01
   2.7000000e+01   1.0000000e-01  -3.5326118e+01
   2.8000000e+01   1.0000000e-01  -3.0335013e+01
   2.9000000e+01   1.0000000e-01  -2.5443763e+01
   3.0000000e+01   1.0000000e-01  -2.0691961e+01
   3.1000000e+01   1.0000000e-01  -1.6308837e+01
   3.2000000e+01   1.0000000e-01  -1.2238160e+01
   3.3000000e+01   1.0000000e-01  -8.8257804e+00
   3.4000000e+01   1.0000000e-01  -6.1851067e+00
   3.5000000e+01   1.0000000e-01  -4.3799700e+00
   3.6000000e+01   1.0000000e-01  -3.4470109e+00
   3.7000000e+01   1.0000000e-01  -3.5598721e+00
   3.8000000e+01   1.0000000e-01  -4.6465824e+00
   3.9000000e+01   1.0000000e-01  -6.6678313e+00
   4.0000000e+01   1.0000000e-01  -9.3427875e+00
   4.1000000e+01   1.0000000e-01  -1.2796932e+01
   4.2000000e+01   1.0000000e-01  -1.6787450e+01
   4.3000000e+01   1.0000000e-01  -2.1311388e+01
   4.4000000e+01   1.0000000e-01  -2.6146673e+01
   4.5000000e+01   1.0000000e-01  -3.1224780e+01
   4.6000000e+01   1.0000000e-01  -3.6146870e+01
   4.7000000e+01   1.0000000e-01  -4.0817439e+01
   4.8000000e+01   1.0000000e-01  -4.5140972e+01
   4.9000000e+01   1.0000000e-01  -4.8951914e+01
   5.0000000e+01   1.0000000e-01  -5.2256289e+01
   5.1000000e+01   1.0000000e-01  -5.4955413e+01
   5.2000000e+01   1.0000000e-01  -5.7063041e+01
   5.3000000e+01   1.0000000e-01  -5.8576526e+01
   5.4000000e+01   1.0000000e-01  -5.9005869e+01
   5.5000000e+01   1.0000000e-01  -5.8609088e+01
   5.6000000e+01   1.0000000e-01  -5.7409036e+01
   5.7000000e+01   1.0000000e-01  -5.5466932e+01
   5.8000000e+01   1.0000000e-01  -5.2671630e+01
   5.9000000e+01   1.0000000e-01  -4.9224732e+01
   6.0000000e+01   1.0000000e-01  -4.5215412e+01
   6.1000000e+01   1.0000000e-01  -4.0892340e+01
   6.2000000e+01   1.0000000e-01  -3.6484590e+01
   6.3000000e+01   1.0000000e-01  -3.2175085e+01
   6.4000000e+01   1.0000000e-01  -2.7895874e+01
   6.5000000e+01   1.0000000e-01  -2.3850688e+01
   6.6000000e+01   1.0000000e-01  -2.0126121e+01
   6.7000000e+01   1.0000000e-01  -1.6819096e+01
   6.8000000e+01   1.0000000e-01  -1.3940598e+01
   6.9000000e+01   1.0000000e-01  -1.1485962e+01
   7.0000000e+01   1.0000000e-01  -9.6472676e+00
   7.1000000e+01   1.0000000e-01  -8.4944238e+00
   7.2000000e+01   1.0000000e-01  -8.2036844e+00
   7.3000000e+01   1.0000000e-01  -8.8429813e+00
   7.4000000e+01   1.0000000e-01  -1.0214304e+01
   7.5000000e+01   1.0000000e-01  -1.2201290e+01
   7.6000000e+01   1.0000000e-01  -1.4681895e+01
   7.7000000e+01   1.0000000e-01  -1.7776181e+01
   7.8000000e+01   1.0000000e-01  -2.1340531e+01
   7.9000000e+01   1.0000000e-01  -2.5157185e+01
   8.0000000e+01   1.0000000e-01  -2.9077151e+01
   8.1000000e+01   1.0000000e-01  -3.3110837e+01
   8.2000000e+01   1.0000000e-01  -3.7180847e+01
   8.3000000e+01   1.0000000e-01  -4.1201851e+01
   8.4000000e+01   1.0000000e-01  -4.4940795e+01
   8.5000000e+01   1.0000000e-01  -4.8314518e+01
   8.6000000e+01   1.0000000e-01  -5.1218281e+01
   8.7000000e+01   1.0000000e-01  -5.3696836e+01
   8.8000000e+01   1.0000000e-01  -5.5487987e+01
   8.9000000e+01   1.0000000e-01  -5.6707194e+01
   9.0000000e+01   1.0000000e-01  -5.7225755e+01
   9.1000000e+01   1.0000000e-01  -5.6950322e+01
   9.2000000e+01   1.0000000e-01  -5.5815665e+01
   9.3000000e+01   1.0000000e-01  -5.4100035e+01
   9.4000000e+01   1.0000000e-01  -5.1646183e+01
   9.5000000e+01   1.0000000e-01  -4.8690486e+01
   9.6000000e+01   1.0000000e-01  -4.5218503e+01
   9.7000000e+01   1.0000000e-01  -4.1294960e+01
   9.8000000e+01   1.0000000e-01  -3.7170717e+01
   9.9000000e+01   1.0000000e-01  -3.2968044e+01
   1.0000000e+02   1.0000000e-01  -2.8823384e+01
   1.0100000e+02   1.0000000e-01  -2.4808477e+01
   1.0200000e+02   1.0000000e-01  -2.0993143e+01
   1.0300000e+02   1.0000000e-01  -1.7589505e+01
   1.0400000e+02   1.0000000e-01  -1.4672521e+01
   1.0500000e+02   1.0000000e-01  -1.2310740e+01
   1.0600000e+02   1.0000000e-01  -1.0566377e+01
   1.0700000e+02   1.0000000e-01  -9.4080979e+00
   1.0800000e+02   1.0000000e-01  -9.0930577e+00
   1.0900000e+02   1.0000000e-01  -9.3560094e+00
   1.1000000e+02   1.0000000e-01  -1.0154557e+01
   1.1100000e+02   1.0000000e-01  -1.1605434e+01
   1.1200000e+02   1.0000000e-01  -1.3664178e+01
   1.1300000e+02   1.0000000e-01  -1.6208930e+01
   1.1400000e+02   1.0000000e-01  -1.9193838e+01
   1.1500000e+02   1.0000000e-01  -2.2361481e+01
   1.1600000e+02   1.0000000e-01  -2.5751596e+01
   1.1700000e+02   1.0000000e-01  -2.9429191e+01
   1.1800000e+02   1.0000000e-01  -3.3251238e+01
   1.1900000e+02   1.0000000e-01  -3.6935696e+01
   1.2000000e+02   1.0000000e-01  -4.0616393e+01
   1.2100000e+02   1.0000000e-01  -4.4035205e+01
   1.2200000e+02   1.0000000e-01  -4.6967541e+01
   1.2300000e+02   1.0000000e-01  -4.9430317e+01
   1.2400000e+02   1.0000000e-01  -5.1367720e+01
   1.2500000e+02   1.0000000e-01  -5.2607932e+01
   1.2600000e+02   1.0000000e-01  -5.3053539e+01
   1.2700000e+02   1.0000000e-01  -5.2879627e+01
   1.2800000e+02   1.0000000e-01  -5.2087486e+01
   1.2900000e+02   1.0000000e-01  -5.0602334e+01
   1.3000000e+02   1.0000000e-01  -4.8450035e+01
   1.3100000e+02   1.0000000e-01  -4.5778851e+01
   1.3200000e+02   1.0000000e-01  -4.2753064e+01
   1.3300000e+02   1.0000000e-01  -3.9395283e+01
   1.3400000e+02   1.0000000e-01  -3.5908199e+01
   1.3500000e+02   1.0000000e-01  -3.2194057e+01
   1.3600000e+02   1.0000000e-01  -2.8507595e+01
   1.3700000e+02   1.0000000e-01  -2.5090253e+01
   1.3800000e+02   1.0000000e-01  -2.1979176e+01
   1.3900000e+02   1.0000000e-01  -1.9112700e+01
   1.4000000e+02   1.0000000e-01  -1.6802515e+01
   1.4100000e+02   1.0000000e-01  -1.5046817e+01
   1.4200000e+02   1.0000000e-01  -1.3709714e+01
   1.4300000e+02   1.0000000e-01  -1.2969734e+01
   1.4400000e+02   1.0000000e-01  -1.2869657e+01
   1.4500000e+02   1.0000000e-01  -1.3317109e+01
   1.4600000e+02   1.0000000e-01  -1.4550029e+01
   1.4700000e+02   1.0000000e-01  -1.6152611e+01
   1.4800000e+02   1.0000000e-01  -1.8397541e+01
   1.4900000e+02   1.0000000e-01  -2.1076947e+01
   1.5000000e+02   1.0000000e-01  -2.4136092e+01
   1.5100000e+02   1.0000000e-01  -2.7462327e+01
   1.5200000e+02   1.0000000e-01  -3.0964811e+01
   1.5300000e+02   1.0000000e-01  -3.4448685e+01
   1.5400000e+02   1.0000000e-01  -3.7831919e+01
   1.5500000e+02   1.0000000e-01  -4.1335841e+01
   1.5600000e+02   1.0000000e-01  -4.4566447e+01
   1.5700000e+02   1.0000000e-01  -4.7417210e+01
   1.5800000e+02   1.0000000e-01  -4.9826905e+01
   1.5900000e+02   1.0000000e-01  -5.1831069e+01
   1.6000000e+02   1.0000000e-01  -5.3195586e+01
   1.6100000e+02   1.0000000e-01  -5.3969198e+01
   1.6200000e+02   1.0000000e-01  -5.3999539e+01
   1.6300000e+02   1.0000000e-01  -5.3355040e+01
   1.6400000e+02   1.0000000e-01  -5.2278757e+01
   1.6500000e+02   1.0000000e-01  -5.0562217e+01
   1.6600000e+02   1.0000000e-01  -4.8287303e+01
   1.6700000e+02   1.0000000e-01  -4.5633965e+01
   1.6800000e+02   1.0000000e-01  -4.2611183e+01
   1.6900000e+02   1.0000000e-01  -3.9335027e+01
   1.7000000e+02   1.0000000e-01  -3.5776250e+01
   1.7100000e+02   1.0000000e-01  -3.2171156e+01
   1.7200000e+02   1.0000000e-01  -2.8527092e+01
   1.7300000e+02   1.0000000e-01  -2.4973849e+01
   1.7400000e+02   1.0000000e-01  -2.1731368e+01
   1.7500000e+02   1.0000000e-01  -1.8815803e+01
   1.7600000e+02   1.0000000e-01  -1.6146619e+01
   1.7700000e+02   1.0000000e-01  -1.3993085e+01
   1.7800000e+02   1.0000000e-01  -1.2196926e+01
   1.7900000e+02   1.0000000e-01  -1.0970088e+01
   1.8000000e+02   1.0000000e-01  -1.0194357e+01
   1.8100000e+02   1.0000000e-01  -1.0013247e+01
   1.8200000e+02   1.0000000e-01  -1.0450481e+01
   1.8300000e+02   1.0000000e-01  -1.1518873e+01
   1.8400000e+02   1.0000000e-01  -1.3104928e+01
   1.8500000e+02   1.0000000e-01  -1.5269441e+01
   1.8600000e+02   1.0000000e-01  -1.7952576e+01
   1.8700000e+02   1.0000000e-01  -2.0945333e+01
   1.8800000e+02   1.0000000e-01  -2.4125613e+01
   1.8900000e+02   1.0000000e-01  -2.7560507e+01
   1.9000000e+02   1.0000000e-01  -3.1211954e+01
   1.9100000e+02   1.0000000e-01  -3.4836509e+01
   1.9200000e+02   1.0000000e-01  -3.8261785e+01
   1.9300000e+02   1.0000000e-01  -4.1380471e+01
   1.9400000e+02   1.0000000e-01  -4.4385366e+01
   1.9500000e+02   1.0000000e-01  -4.6966532e+01
   1.9600000e+02   1.0000000e-01  -4.9217490e+01
   1.9700000e+02   1.0000000e-01  -5.1064478e+01
   1.9800000e+02   1.0000000e-01  -5.2248434e+01
   1.9900000e+02   1.0000000e-01  -5.2726235e+01
   2.0000000e+02   1.0000000e-01  -5.2578935e+01
   2.0100000e+02   1.0000000e-01  -5.1808753e+01
   2.0200000e+02   1.0000000e-01  -5.0659405e+01
   2.0300000e+02   1.0000000e-01  -4.9037037e+01
   2.0400000e+02   1.0000000e-01  -4.6894745e+01
   2.0500000e+02   1.0000000e-01  -4.4296895e+01
   2.0600000e+02   1.0000000e-01  -4.1317742e+01
   2.0700000e+02   1.0000000e-01  -3.8246399e+01
   2.0800000e+02   1.0000000e-01  -3.5063125e+01
   2.0900000e+02   1.0000000e-01  -3.1750600e+01
   2.1000000e+02   1.0000000e-01  -2.8594196e+01
   2.1100000e+02   1.0000000e-01  -2.5449152e+01
   2.1200000e+02   1.0000000e-01  -2.2514710e+01
   2.1300000e+02   1.0000000e-01  -1.9748214e+01
   2.1400000e+02   1.0000000e-01  -1.7572419e+01
   2.1500000e+02   1.0000000e-01  -1.5799025e+01
   2.1600000e+02   1.0000000e-01  -1.4653126e+01
   2.1700000e+02   1.0000000e-01  -1.4058674e+01
   2.1800000e+02   1.0000000e-01  -1.3947503e+01
   2.1900000e+02   1.0000000e-01  -1.4388720e+01
   2.2000000e+02   1.0000000e-01  -1.5223932e+01
   2.2100000e+02   1.0000000e-01  -1.6598948e+01
   2.2200000e+02   1.0000000e-01  -1.8235644e+01
   2.2300000e+02   1.0000000e-01  -2.0314993e+01
   2.2400000e+02   1.0000000e-01  -2.2643489e+01
   2.2500000e+02   1.0000000e-01  -2.5200589e+01
   2.2600000e+02   1.0000000e-01  -2.7738696e+01
   2.2700000e+02   1.0000000e-01  -3.0420320e+01
   2.2800000e+02   1.0000000e-01  -3.3162697e+01
   2.2900000e+02   1.0000000e-01  -3.5847128e+01
   2.3000000e+02   1.0000000e-01  -3.8405522e+01
   2.3100000e+02   1.0000000e-01  -4.0577493e+01
   2.3200000e+02   1.0000000e-01  -4.2351241e+01
   2.3300000e+02   1.0000000e-01  -4.3741599e+01
   2.3400000e+02   1.0000000e-01  -4.4689577e+01
   2.3500000e+02   1.0000000e-01  -4.5308900e+01
   2.3600000e+02   1.0000000e-01  -4.5590007e+01
   2.3700000e+02   1.0000000e-01  -4.5522698e+01
   2.3800000e+02   1.0000000e-01  -4.5084138e+01
   2.3900000e+02   1.0000000e-01  -4.4305381e+01
   2.4000000e+02   1.0000000e-01  -4.3217876e+01
   2.4100000e+02   1.0000000e-01  -4.1872780e+01
   2.4200000e+02   1.0000000e-01  -4.0208646e+01
   2.4300000e+02   1.0000000e-01  -3.8333856e+01
   2.4400000e+02   1.0000000e-01  -3.6179075e+01
   2.4500000e+02   1.0000000e-01  -3.3826982e+01
   2.4600000e+02   1.0000000e-01  -3.1421659e+01
   2.4700000e+02   1.0000000e-01  -2.9027065e+01
   2.4800000e+02   1.0000000e-01  -2.6734870e+01
   2.4900000e+02   1.0000000e-01  -2.4638423e+01
   2.5000000e+02   1.0000000e-01  -2.2818951e+01
   2.5100000e+02   1.0000000e-01  -2.1200082e+01
   2.5200000e+02   1.0000000e-01  -2.0008771e+01
   2.5300000e+02   1.0000000e-01  -1.9230084e+01
   2.5400000e+02   1.0000000e-01  -1.9025623e+01
   2.5500000e+02   1.0000000e-01  -1.9189076e+01
   2.5600000e+02   1.0000000e-01  -1.9736985e+01
   2.5700000e+02   1.0000000e-01  -2.0747228e+01
   2.5800000e+02   1.0000000e-01  -2.2090848e+01
   2.5900000e+02   1.0000000e-01  -2.3652293e+01
   2.6000000e+02   1.0000000e-01  -2.5403299e+01
   2.6100000e+02   1.0000000e-01  -2.7333173e+01
   2.6200000e+02   1.0000000e-01  -2.9322762e+01
   2.6300000e+02   1.0000000e-01  -3.1458705e+01
   2.6400000e+02   1.0000000e-01  -3.3602059e+01
